#   q5_K 2.193× / parity band 等)= 【RESTORED,测在现已证正确的 kernel】。③ q2_K = 【RESTORED via 共享 fold(M4-proven
#   kquant_dmin_bsums_min);direct dmin≠0 cert OWED,排队补测】。吞吐叙事恢复。cert-lineage 注册两 FULL cert(M4-q4K/M4-q5K)。
# 暂持(不改):[XFER-1] 分类 + spill 结论 + S6 byte-exact-PRESERVING(相对-untiled,PRE≡POST、multiset 不变)。
# 不受影响(不收窄):q6_K/q3_K(共享另一 fold kquant_single_scale_no_min、无 min-term、本就 LOSS)、
#   iq4 码本、q4_0(flat;e2e 5.9× 另有 routing 归因)。
# ############################################################################
# ===== 2026-07-08 board-harvest2(增补二) — [L1] q4_K/q5_K repack-GEMM vs opponent REAL-dispatched block-dot, KERNEL prefill paired (rvv/VLEN128, export-baseline 039133ea). L1 capability-keyed repack-vs-blockdot path-selection (option-2). OPPONENT-ABSENCE PROVEN 2-ways (board's own llama.cpp b9692/f3e1828 source + LIVE vlenb=128 dispatch probe): q4_K case128=TODO no-op, q5_K no riscv branch => both NULLPTR block-dot fallback. Same precedent as q4_0. [NG-4] CANDIDATE datapoints NOT wins: 8-gate NOT walked, single-core, opponent=single-thread block-dot proxy NOT threaded mul_mat, throughput-only (correctness=construction oracle NOT value-reverified this run). =====
# L1 THROUGHPUT (kernel prefill K=2048 nc=512 nr16/64/256 bo5 core8@2.6GHz): q4_K ours 4.21-4.25 vs opponent vl128-TUNED block-dot 4.37-4.47 GMAC/s = 0.94-0.97x PARITY (structural path-win =/= throughput win where ggml block-dot is VLEN128-tuned). q5_K ours 2.16-2.19 vs opponent GENERIC UNTUNED block-dot 1.34-1.47 GMAC/s = 1.50-1.62x ours-faster (against UNTUNED softest opponent; NOT a beat). Export: both cores --tcrv-rvv-lower-to-emitc | mlir-translate zero-error, board clang-17 clean, libcall-free hw-fp16, 53-58 vsetvl; main-tree build/ read-only. Raw: experiments/active/kquant-l1-q4k-q5k-repack-prefill/{prefill_paired.txt,opponent_probe.md,dispatch_probe_raw.txt}
q4_K|q4_K|repack-gemm|kernel-prefill-gmacs|nr16-64-256-bo5,constructed-gemm-exported(039133ea half_lanes=8 two-strip;oracle-GREEN),mechanism,constructed-strong,exported --tcrv-rvv-lower-to-emitc | mlir-translate; board clang-17 clean; libcall-free hw-fp16; 53-58 vsetvl; main-tree build/ read-only (opponent_probe.md + EXPORT_RECIPE.md),oracle-GREEN(construction correctness at 039133ea; throughput-only run NOT re-verifying values this session),repack-half_lanes8/vlen=128,yes(kernels_objdump_seal.objdump; libcall-free 53-58 vsetvl),n_a,n_a,n_a,n_a,board's-own-llama.cpp b9692/f3e1828 REAL-dispatched ggml_vec_dot_q4_K_q8_K_vl128 (hand-tuned block-dot; opponent has NO working repack@128: repack.cpp:4616 case128=TODO no-op => nullptr; LIVE dispatch probe CONFIRMS NULLPTR),factory-block-dot,0.94-0.97x-kernel-prefill-PARITY(ours 4.21-4.25 vs opponent 4.37-4.47 GMAC/s; ours marginally SLOWER; ggml block-dot already VLEN128-tuned; K=2048 nc=512 nr16/64/256 bo5),n_a,n_a,STRUCTURAL-PATH-WIN-CANDIDATE(opponent-absence PROVEN 2-ways; throughput PARITY; NOT a beat; L1 capability-keyed repack-vs-blockdot routing),n_a,n_a,n_a,n_a,n_a,CANDIDATE-not-sealed([NG-4]: opponent-absence PROVEN but 8-gate NOT walked; single-core; opponent=single-thread block-dot proxy NOT threaded mul_mat; throughput-only NOT value-reverified; beat FORBIDDEN),rvv-openEuler-VLEN128-64c-clang17-fullmarch-gov=perf-2.6GHz,2026-07-08-board-harvest2-kquant-L1,experiments/active/kquant-l1-q4k-q5k-repack-prefill/{opponent_probe.md,dispatch_probe_raw.txt,prefill_paired.txt,prefill_paired.csv,kernels_objdump_seal.objdump,EXPORT_RECIPE.md},039133ea*去向=域外-非本轮主账-legacy-pre-§2.1(board-harvest2-[L1]-q4_K/q5_K-repack-GEMM-kernel-prefill-vs-block-dot)
q5_K|q5_K|repack-gemm|kernel-prefill-gmacs|nr16-64-256-bo5,constructed-gemm-exported(039133ea half_lanes=8 two-strip;oracle-GREEN),mechanism,constructed-strong,exported --tcrv-rvv-lower-to-emitc | mlir-translate; board clang-17 clean; libcall-free hw-fp16; 53-58 vsetvl; main-tree build/ read-only (opponent_probe.md + EXPORT_RECIPE.md),oracle-GREEN(construction correctness at 039133ea; throughput-only run NOT re-verifying values this session),repack-half_lanes8/vlen=128,yes(kernels_objdump_seal.objdump; libcall-free 53-58 vsetvl),n_a,n_a,n_a,n_a,board's-own-llama.cpp b9692/f3e1828 REAL-dispatched ggml_vec_dot_q5_K_q8_K_generic (UNTUNED block-dot no vl128; opponent has NO RISC-V repack at ANY VLEN: repack.cpp:4644 branch has only neon sub-branches; LIVE dispatch probe CONFIRMS NULLPTR),factory-block-dot,1.50-1.62x-kernel-prefill-ours-faster(ours 2.16-2.19 vs opponent 1.34-1.47 GMAC/s; opponent=UNTUNED generic block-dot softest baseline; K=2048 nc=512 nr16/64/256 bo5),n_a,n_a,STRUCTURAL-PATH-WIN-CANDIDATE(opponent-absence PROVEN 2-ways = zero RISC-V repack for q5_K; ours faster vs UNTUNED opponent; NOT a beat; L1 capability-keyed repack-vs-blockdot routing),n_a,n_a,n_a,n_a,n_a,CANDIDATE-not-sealed([NG-4]: opponent-absence PROVEN but 8-gate NOT walked; single-core; opponent=single-thread UNTUNED block-dot proxy NOT threaded mul_mat; throughput-only NOT value-reverified; ours-faster-vs-untuned NOT a sealed win; beat FORBIDDEN),rvv-openEuler-VLEN128-64c-clang17-fullmarch-gov=perf-2.6GHz,2026-07-08-board-harvest2-kquant-L1,experiments/active/kquant-l1-q4k-q5k-repack-prefill/{opponent_probe.md,dispatch_probe_raw.txt,prefill_paired.txt,prefill_paired.csv,kernels_objdump_seal.objdump,EXPORT_RECIPE.md},039133ea*去向=域外-非本轮主账-legacy-pre-§2.1(board-harvest2-[L1]-q4_K/q5_K-repack-GEMM-kernel-prefill-vs-block-dot)
# ===== 2026-07-08 board-probe — [L1] q6_K/q2_K/q3_K repack GEMM+GEVM: SILICON NUMERIC verify + opponent-absence + KERNEL prefill paired (rvv/VLEN128, kernels emitted @924dc31f "K-quant 家族完整"). COMPLETES the K-quant family L1 probe (q4_K/q5_K done 2026-07-08 board-harvest2 @039133ea). NEW vs the q4_K/q5_K siblings: this cell COMPILES the ACTUAL exported .kernel.c with board clang-17 and RUNS it on rvv SILICON vs an INDEPENDENT per-block reference => board-numeric-verified (byte-exact-integer INT-mismatch=0 on ALL 8 shapes GEVM+GEMM x2 seeds + bounded-norm worst maxAbsErr/rms < 7e-7), UPGRADING the prior construction-oracle MODEL to a hardware run. OPPONENT-ABSENCE PROVEN @VLEN128 (source f3e1828 get_tensor_traits + LIVE vlenb=128 dispatch probe): q2_K case128={break;}//TODO => nullptr@128 (256-only, same precedent as q4_K); q6_K NO ggml_cpu_has_riscv_v() branch (NEON matmul_int8/dotprod only) => nullptr@every VLEN (same precedent as q5_K); q3_K NOT in the selector at all + NO q3_K repack kernel anywhere in ggml => nullptr@every VLEN = the STRONGEST absence of the family. =====
# L1 THROUGHPUT (kernel prefill K=2048 nc=512 nr16/64/256 N=10 PAIRED cold-flush 224MiB core8@2.6GHz): ALL THREE a LOSS, NOT a beat. q6_K ours 0.65-0.68 vs opponent 3.38-3.77 GMAC/s = 0.18-0.19x (~5.5x SLOWER); q2_K ours 0.92-0.96 vs 4.46-4.62 = 0.20-0.21x (~5x SLOWER); q3_K ours 0.60-0.62 vs 3.38-3.53 = 0.176x (~5.7x SLOWER). Cause is honest + non-cache (5x is far outside any cache regime): FIRST-CONSTRUCTION correctness-first UN-PIPELINED emit (q2_K GEMM 77 vsetvl for the dual d/dmin min-fold, q6_K 21, q3_K 13; ~0.2-0.3 MAC/cycle ~20x off VLEN128 fp32 peak) vs opponent MATURE hand-tuned block-dot (nm libggml-cpu.so: dedicated ggml_vec_dot_q2_K_q8_K_vl128 + ggml_vec_dot_q3_K_q8_K_vl128). [NG-4] moot (a LOSS cannot be a beat); the structural L1 opening exists but the current construction does NOT convert it to throughput = marginal-cost / compiler-maturity evidence, perf axis pending. Raw: experiments/active/kquant-l1-q6q2q3-repack/{numeric_silicon.txt,opponent_probe.md,dispatch_probe_raw.txt,prefill_paired.txt,kernels_objdump_seal.txt} =====
q6_K|q6_K|repack-gemm+gevm|kernel-prefill+silicon-numeric|nr16/64/256-N10,constructed-gemm+gevm-exported(924dc31f;half_lanes8-two-strip;silicon-byte-exact-int),mechanism,constructed-strong,exported .kernel.c compiled by board clang-17 & RUN on rvv SILICON vs INDEPENDENT per-block q6_K reference (canonical vec_dot decode); export --tcrv-rvv-lower-to-emitc; libcall-free hw-fp16; g6.o 21 vsetvl; main-tree build/ read-only (opponent_probe.md + EXPORT_RECIPE.md),board-numeric-verified(SILICON byte-exact-integer INT-mismatch=0 ALL 8 shapes GEVM+GEMM x2 seeds + bounded-norm worst maxAbsErr/rms=6.83e-07; UPGRADES construction-oracle MODEL to hardware-run; kernel @924dc31f),repack-half_lanes8/vlen=128,yes(kernels_objdump_seal.txt; g6.o 21 vsetvl; fp16-hw libcall-free),n_a,n_a,n_a,n_a,board's-own-llama.cpp f3e1828 get_tensor_traits(): Q6_K has NO ggml_cpu_has_riscv_v() branch (NEON matmul_int8/dotprod only) => nullptr @EVERY VLEN on non-NEON riscv => block-dot ggml_vec_dot_q6_K_q8_K fallback (main/generic; no _vl128); LIVE vlenb=128 dispatch probe CONFIRMS NULLPTR,factory-block-dot,0.18-0.19x-kernel-prefill-LOSS(ours 0.65-0.68 vs opponent 3.38-3.77 GMAC/s; ours ~5.5x SLOWER; opponent block-dot MATURE; ours FIRST-CONSTRUCTION un-pipelined ~0.2-0.3 MAC/cycle; K=2048 nc=512 nr16/64/256 N=10 paired cold-flush),n_a,n_a,STRUCTURAL-PATH-WIN-CANDIDATE(opponent-absence PROVEN @VLEN128) / throughput LOSS ~5.5x (structural opening =/= throughput win; un-pipelined emit ~20x off VLEN128 fp32 peak),n_a,n_a,n_a,n_a,n_a,CANDIDATE-board-numeric-verified-not-sealed([NG-4]: opponent-absence PROVEN + SILICON numeric byte-exact-int CONFIRMED but throughput LOSS ~5.5x + 8-gate NOT walked; single-core; opponent=single-thread block-dot proxy NOT threaded mul_mat; beat FORBIDDEN=moot since LOSS),rvv-openEuler-VLEN128-64c-clang17.0.6-fullmarch-gov=perf-2.6GHz,2026-07-08-board-probe-kquant-L1-q6q2q3,experiments/active/kquant-l1-q6q2q3-repack/{opponent_probe.md,dispatch_probe_raw.txt,numeric_silicon.txt,numeric_silicon.csv,prefill_paired.txt,prefill_paired.csv,kernels_objdump_seal.txt,EXPORT_RECIPE.md,MANIFEST.md},924dc31f*去向=域外-非本轮主账-legacy-pre-§2.1(board-probe-[L1]-q6_K/q2_K/q3_K-repack-GEMM+GEVM-silicon-numeric-kernel-prefill)
q2_K|q2_K|repack-gemm+gevm|kernel-prefill+silicon-numeric|nr16/64/256-N10,constructed-gemm+gevm-exported(924dc31f;half_lanes8-two-strip;dual-d/dmin+bsums-min-fold;silicon-byte-exact-int),mechanism,constructed-strong,exported .kernel.c compiled by board clang-17 & RUN on rvv SILICON vs INDEPENDENT per-block q2_K reference (canonical vec_dot decode; dual d/dmin + bsums-min fold); export --tcrv-rvv-lower-to-emitc; libcall-free hw-fp16; g2.o 77 vsetvl; main-tree build/ read-only (opponent_probe.md + EXPORT_RECIPE.md),board-numeric-verified(SILICON byte-exact-integer INT-mismatch=0 ALL 8 shapes GEVM+GEMM x2 seeds incl. dual d/dmin + bsums-min fold + bounded-norm worst maxAbsErr/rms=5.77e-07; UPGRADES construction-oracle MODEL to hardware-run; kernel @924dc31f),repack-half_lanes8/vlen=128,yes(kernels_objdump_seal.txt; g2.o 77 vsetvl dual-d/dmin-min-fold; fp16-hw libcall-free),n_a,n_a,n_a,n_a,board's-own-llama.cpp f3e1828 get_tensor_traits(): Q2_K HAS a ggml_cpu_has_riscv_v() branch but switch(vlenb*8){case 128:{break;}//TODO} => nullptr @128 (only case 256 returns &q2_K_16x1_q8_K) => block-dot ggml_vec_dot_q2_K_q8_K fallback; LIVE vlenb=128 dispatch probe CONFIRMS NULLPTR; nm shows dedicated hand-tuned ggml_vec_dot_q2_K_q8_K_vl128,factory-block-dot,0.20-0.21x-kernel-prefill-LOSS(ours 0.92-0.96 vs opponent 4.46-4.62 GMAC/s; ours ~5x SLOWER; opponent block-dot MATURE _vl128; ours FIRST-CONSTRUCTION un-pipelined 77 vsetvl; K=2048 nc=512 nr16/64/256 N=10 paired cold-flush),n_a,n_a,STRUCTURAL-PATH-WIN-CANDIDATE(opponent-absence PROVEN @VLEN128 = case128 TODO no-op) / throughput LOSS ~5x (structural opening =/= throughput win; 77-vsetvl min-fold un-pipelined ~20x off peak),n_a,n_a,n_a,n_a,n_a,CANDIDATE-board-numeric-verified-not-sealed([NG-4]: opponent-absence PROVEN + SILICON numeric byte-exact-int CONFIRMED (incl dual d/dmin fold) but throughput LOSS ~5x + 8-gate NOT walked; single-core; opponent=single-thread block-dot proxy NOT threaded mul_mat; beat FORBIDDEN=moot since LOSS),rvv-openEuler-VLEN128-64c-clang17.0.6-fullmarch-gov=perf-2.6GHz,2026-07-08-board-probe-kquant-L1-q6q2q3,experiments/active/kquant-l1-q6q2q3-repack/{opponent_probe.md,dispatch_probe_raw.txt,numeric_silicon.txt,numeric_silicon.csv,prefill_paired.txt,prefill_paired.csv,kernels_objdump_seal.txt,EXPORT_RECIPE.md,MANIFEST.md},924dc31f*去向=域外-非本轮主账-legacy-pre-§2.1(board-probe-[L1]-q6_K/q2_K/q3_K-repack-GEMM+GEVM-silicon-numeric-kernel-prefill)
q3_K|q3_K|repack-gemm+gevm|kernel-prefill+silicon-numeric|nr16/64/256-N10,constructed-gemm+gevm-exported(924dc31f;half_lanes8-two-strip;3-bit-subtractive-hmask+unpacked-signed-scales;silicon-byte-exact-int),mechanism,constructed-strong,exported .kernel.c compiled by board clang-17 & RUN on rvv SILICON vs INDEPENDENT per-block q3_K reference (canonical vec_dot decode; 3-bit subtractive hmask + unpacked signed scales); export --tcrv-rvv-lower-to-emitc; libcall-free hw-fp16; g3.o 13 vsetvl; main-tree build/ read-only (opponent_probe.md + EXPORT_RECIPE.md),board-numeric-verified(SILICON byte-exact-integer INT-mismatch=0 ALL 8 shapes GEVM+GEMM x2 seeds + bounded-norm worst maxAbsErr/rms=4.36e-07; worst_ulp=917132 outlier is a near-zero-crossing cancellation not a defect (norm-to-RMS 1.6e-7 negligible + INT pass EXACT); UPGRADES construction-oracle MODEL to hardware-run; kernel @924dc31f),repack-half_lanes8/vlen=128,yes(kernels_objdump_seal.txt; g3.o 13 vsetvl; fp16-hw libcall-free),n_a,n_a,n_a,n_a,board's-own-llama.cpp f3e1828 get_tensor_traits(): Q3_K NOT PRESENT in the selector at all (grep GGML_TYPE_Q3_K|q3_K_16x1|repack_q3_K repack.cpp = 0) + NO q3_K repack kernel anywhere in ggml => nullptr @EVERY VLEN = STRONGEST absence of the family => block-dot ggml_vec_dot_q3_K_q8_K fallback; LIVE vlenb=128 dispatch probe CONFIRMS NULLPTR; nm shows dedicated hand-tuned ggml_vec_dot_q3_K_q8_K_vl128,factory-block-dot,0.176x-kernel-prefill-LOSS(ours 0.60-0.62 vs opponent 3.38-3.53 GMAC/s; ours ~5.7x SLOWER; opponent block-dot MATURE _vl128; ours FIRST-CONSTRUCTION un-pipelined; K=2048 nc=512 nr16/64/256 N=10 paired cold-flush),n_a,n_a,STRUCTURAL-PATH-WIN-CANDIDATE(opponent-absence PROVEN @VLEN128 = STRONGEST: zero q3_K repack anywhere in ggml) / throughput LOSS ~5.7x (structural opening =/= throughput win; un-pipelined emit ~20x off peak),n_a,n_a,n_a,n_a,n_a,CANDIDATE-board-numeric-verified-not-sealed([NG-4]: opponent-absence PROVEN (strongest) + SILICON numeric byte-exact-int CONFIRMED but throughput LOSS ~5.7x + 8-gate NOT walked; single-core; opponent=single-thread block-dot proxy NOT threaded mul_mat; beat FORBIDDEN=moot since LOSS),rvv-openEuler-VLEN128-64c-clang17.0.6-fullmarch-gov=perf-2.6GHz,2026-07-08-board-probe-kquant-L1-q6q2q3,experiments/active/kquant-l1-q6q2q3-repack/{opponent_probe.md,dispatch_probe_raw.txt,numeric_silicon.txt,numeric_silicon.csv,prefill_paired.txt,prefill_paired.csv,kernels_objdump_seal.txt,EXPORT_RECIPE.md,MANIFEST.md},924dc31f*去向=域外-非本轮主账-legacy-pre-§2.1(board-probe-[L1]-q6_K/q2_K/q3_K-repack-GEMM+GEVM-silicon-numeric-kernel-prefill)
# ===== 2026-07-08 G3 四.1 — G2 [FUSE] rms_norm->mul WHOLE-MODEL e2e BOARD MEASURE (rvv/VLEN128). e2e A/B = ggml's OWN fusion ON vs OFF (GGML_CPU_DISABLE_FUSION toggle on upstream f3e1828 which ALREADY fuses RMS_NORM+MUL by default => NO unfused-stock to beat; toggle measures the SAME transform our compiler emits = drop-in-equivalent proxy; preflight(0) symmetry TOTAL same-binary one-getenv-branch). Whole-model e2e the 裁决 asked for; isolated 1.308x memory-axis win owned by sibling cell g2-fuse-rms-norm-mul; THIS cell owns the honest e2e Amdahl accounting. VERDICT = NOT-SIGNIFICANT (pre-registered honest not-significant branch; [NG-4] NO e2e beat claimed). =====
# G2 e2e RESULT: tinyllama-q4_0 (primary N=10/arm) prefill pp128 ON 10.4364/OFF 10.4474 t/s = 0.9989x(-0.11% ns) IQR-overlapping NOT-SIGNIFICANT ; decode tg32 ON 9.2829/OFF 9.3082 t/s = 0.9973x(-0.27% ns) IQR-overlapping NOT-SIGNIFICANT. llama-2-7b-chat.Q4_0 (canonical 65-norm confirm N=6/arm) prefill +0.06%/decode +0.12% ns both IQR-overlapping. All four sub-noise => fusion e2e effect ~=0. Value-preserving: greedy --temp0 completion ON vs OFF byte-identical (on_sha=off_sha=c0c1274bd2aa8b01). AMDAHL (decode task-clock; software task-clock since perf_event_paranoid=2 blocks PMU): ggml_vec_dot_q4_0_q8_0=90.20% / fused ggml_compute_forward_rms_norm_mul_fused=0.05% / quantize_row_q8_0=0.14%(FMT-PROP) => norm-fusion amdahl ceiling +0.05% BELOW noise floor 0.25-1.87% => e2e null STRUCTURAL not a measurement-miss (combined norm+quantize ceiling 0.19% still sub-noise). Root cause: e2e norm intermediate cache-resident (8KiB/norm decode ~1MiB prefill both<L2/L3) so the DRAM round trip the isolated 128MiB >L3 micro forced does NOT exist at whole-model norm sizes; isolated 1.308x does NOT transplant. NO Win-B/Win-C; NO ggml/llama patch applied; HEAD unchanged; nothing committed. Raw: experiments/active/g2-e2e-wholemodel/board_measured.md
rms_norm_mul|f32|e2e-fusion-ONvsOFF-toggle|e2e-pp128+tg32|tinyllama-q4_0-n10-paired,ggml-own-fusion-toggle-AB(GGML_CPU_DISABLE_FUSION; upstream f3e1828 already-fuses-by-default),mechanism,constructed-strong(e2e-via-ggml-own-fuser-toggle=drop-in-equivalent-proxy; our emitted fused kernel bit-exact to ggml two-pass ndiff0/ulp0 per sibling cell; NOT our-kernel-hot-swapped),experiments/active/g2-e2e-wholemodel/board_measured.md (whole-model e2e A/B; upstream ggml f3e1828 ALREADY fuses RMS_NORM+MUL via ggml_compute_forward_rms_norm_mul_fused on-by-default gated only by GGML_CPU_DISABLE_FUSION => no unfused-stock to beat; toggle measures the SAME transform our compiler emits; harness tools/e2e-harness/board/g2_fuse_e2e_ab.sh),byte-exact-e2e(greedy --temp0 --seed1 completion fusion ON==OFF byte-for-byte identical on_sha=off_sha=c0c1274bd2aa8b01 273B; value-preserving; consistent with sibling on-hw ndiff0/ulp0),n_a-e2e-whole-model(norm intermediate y[] cache-resident 8KiB/norm decode ~1MiB prefill both<L2/L3)/vlen=128,n_a(e2e-toggle-SAME-binary; only diff = one getenv branch in graph executor; NO objdump-seal applicable),n_a,n_a,n_a,n_a,fusion-OFF-same-binary(GGML_CPU_DISABLE_FUSION=1; SAME llama-bench/libggml-cpu.so/toolchain upstream f3e1828 gcc15.2 fullmarch => preflight(0) symmetry TOTAL),algmatched(fusion-OFF-same-binary-two-pass; ON-vs-OFF of ggml's own fuser; NOT a ggml-factory-kernel beat),n_a(e2e-toggle-NOT-vs-ggml-factory-vec_dot),e2e prefill 0.9989x(-0.11% ns) / decode 0.9973x(-0.27% ns) tinyllama N=10/arm NOT-SIGNIFICANT (IQR-overlapping; floor 0.25%/1.87%); llama-2-7b-chat.Q4_0 canonical-65-norm N=6/arm prefill +0.06%/decode +0.12% ns both IQR-overlapping => all four sub-noise ~=0,n_a,MEMORY-BOUND-e2e-NORM-CACHE-RESIDENT(whole model q4_0-matmul-bound 90.2%; fused norm y[] cache-resident 8KiB/norm decode ~1MiB prefill <L2/L3 => the DRAM round-trip the isolated 128MiB >L3 micro forced does NOT exist at whole-model norm sizes => isolated 1.308x memory-axis win does NOT transplant),0.05%(fused ggml_compute_forward_rms_norm_mul_fused self-share of decode task-clock; ggml_vec_dot_q4_0_q8_0=90.20%; ggml_vec_dot_q6_K_q8_K_vl128=3.31%; quantize_row_q8_0=0.14%-FMT-PROP-target; software task-clock since perf_event_paranoid=2 blocks PMU),+0.05%-ceiling(1/(1-0.0005)=1.0005x BELOW noise floor 0.25-1.87% => e2e null STRUCTURALLY-GUARANTEED not a measurement-miss; combined norm-fusion+FMT-PROP-quantize ceiling 0.05%+0.14%=0.19% still sub-noise),prefill -0.11%/decode -0.27%(tinyllama N=10) ; +0.06%/+0.12%(llama-2-7b N=6) = all sub-noise ~=0 matches +0.05% amdahl ceiling,e2e-DILUTED-below-noise(isolated 1.308x kernel-fact lives on real DRAM traffic on >L3 tensors; whole-model norm intermediate cache-resident so benefit VANISHES = kernel-wins-dont-transplant-to-memory-bound-e2e quantified to the 0.05% slice),n_a,measured-e2e-NOT-SIGNIFICANT(G3四.1;pre-registered-honest-not-significant-branch;preflight(0)-symmetry-TOTAL-same-binary-one-getenv-branch;cold-warmup-dropped;paired-interleaved-ON/OFF;N=10/arm-tinyllama-primary+N=6/arm-llama-2-7b-chat-canonical-65-norm-confirm;value-preserving-byte-identical-greedy;[NG-4] isolated-1.31x-owned-by-sibling-g2-fuse-row THIS-cell-owns-e2e-Amdahl-accounting;NO-Win-B/Win-C NO-e2e-speedup-claimed;rollout-NOT-on-evidence-axis=matmul-not-norm;NO-ggml/llama-patch-applied HEAD-unchanged nothing-committed),rvv-openEuler-VLEN128-64c-gcc15.2.0-fullmarch-glibc2.38-gov=perf-2.6GHz-cores8-15-8thr,2026-07-08-G3-四.1-g2-fuse-wholemodel-e2e,"experiments/active/g2-e2e-wholemodel/{board_measured.md,board_raw_tinyllama.txt,board_raw_llama7b.txt,numeric_amdahl_tinyllama.txt,amdahl_perf_tinyllama.txt} + tools/e2e-harness/board/{g2_fuse_e2e_ab.sh,g2_fuse_e2e_numeric_amdahl.sh,aggregate_fuse_e2e.py}",2026-07-08-G3四.1-g2-e2e-wholemodel(no-tcrv-commit;ggml-f3e1828-toggle;HEAD-unchanged)*去向=域外-非本轮主账-legacy-pre-§2.1(G3-四.1-G2-rms_norm→mul-e2e-whole-model-fusion-toggle-null)
